Date,Open,High,Low,Actual,Adj Close,Volume,Predicted,Price Diff,MACD,Signal,RSI
2023-08-17,177.14,177.51,173.48,174.0,173.11,66062900,174.1552261,-3.4302157000000193,-3.709684790995368,-2.178424207209019,27.23429494629528
2023-08-18,172.3,175.1,171.96,174.49,173.6,61114200,175.1839522,1.0287261,-3.906982342232766,-2.5241358342137685,28.788559004483872
2023-08-21,175.07,176.13,173.74,175.84,174.94,46311900,175.8170376,0.6330853999999988,-3.9093438727779244,-2.8011774419266,33.03263953324968
2023-08-22,177.06,177.68,176.25,177.23,176.33,42084200,177.4492495,1.6322119000000157,-3.7557599565636792,-2.992093944854016,37.183815204680556
2023-08-23,178.52,181.55,178.33,181.12,180.2,52722800,181.283422,3.834172499999994,-3.2823166038993747,-3.050138476663088,47.0719294946945
2023-08-24,180.67,181.1,176.01,176.38,175.48,54945800,176.2361033,-5.047318700000005,-3.2520995429356105,-3.090530689917593,39.01319474600783
2023-08-25,177.38,179.15,175.82,178.61,177.7,51449600,178.5548741,2.31877080000001,-3.0134725060786707,-3.075119053149809,43.88092567858034
2023-08-28,180.09,180.59,178.55,180.19,179.27,43820700,180.1287639,1.5738897999999892,-2.6661325483579787,-2.9933217521914433,47.10246210349849
2023-08-29,179.7,184.9,179.5,184.12,183.18,53003900,184.3985595,4.269795600000009,-2.0501125524416466,-2.8046799122414843,54.15245640995326
2023-08-30,184.94,187.85,184.74,187.65,186.69,60813900,187.7234071,3.3248475999999982,-1.2625172558981888,-2.496247380972825,59.38813609001559
2023-08-31,187.84,189.12,187.48,187.87,186.91,60794500,188.5187093,0.795302200000009,-0.6135178952912383,-2.119701483836508,59.697042254011045
2023-09-01,189.49,189.92,188.28,189.46,188.5,45732600,189.5026371,0.9839277999999752,0.02878665099956379,-1.6900038568692937,61.94967870504472
2023-09-05,188.28,189.98,187.61,189.7,188.73,45280000,190.0520249,0.5493878000000052,0.5508339547772607,-1.2418362945399828,62.29227551447909
2023-09-06,188.4,188.85,181.47,182.91,181.98,81755800,182.4695251,-7.582499799999994,0.4119156434375384,-0.9110859069444786,48.88249750226325
2023-09-07,175.18,178.21,173.54,177.56,176.66,112488800,178.3174118,-4.152113299999996,-0.1283983115258991,-0.7545483878607627,41.33248603088146
2023-09-08,178.35,180.24,177.79,178.18,177.27,65551300,179.7276372,1.4102254000000016,-0.500799292633701,-0.7037985688153505,42.44197427408157
2023-09-11,180.07,180.3,177.34,179.36,178.45,58953100,179.1710569,-0.5565803000000074,-0.6927282744972842,-0.7015845099517373,44.5897557142168
2023-09-12,179.49,180.13,174.82,176.3,175.4,90370200,176.0244729,-3.14658399999999,-1.0793082087266157,-0.777129249706713,40.381599827425184
2023-09-13,176.51,177.3,173.98,174.21,173.32,84267900,174.8107853,-1.2136876000000143,-1.5366080636501351,-0.9290250124953976,37.76038462150523
2023-09-14,174.0,176.1,173.58,175.74,174.85,60895800,176.3058122,1.4950268999999992,-1.7553289407138664,-1.0942857981390914,40.79037531276913
2023-09-15,176.48,176.5,173.82,175.01,174.12,109205100,174.9678716,-1.337940599999996,-1.9649213208553817,-1.2684129026823494,39.794928108483965
2023-09-18,176.48,179.38,176.17,177.97,177.06,67257600,178.6293922,3.661520600000017,-1.8706142532072079,-1.3888531727873212,45.59282202055286
2023-09-19,177.52,179.63,177.13,179.07,178.16,51826900,179.4080415,0.7786492999999837,-1.6876601203979078,-1.4486145623094386,47.61191073576239
2023-09-20,179.26,179.7,175.4,175.49,174.6,58436200,175.6359447,-3.7720967999999857,-1.810671439474362,-1.5210259377424233,42.131856882853974
2023-09-21,174.55,176.3,173.86,173.93,173.04,63047900,175.1746321,-0.4613126000000136,-2.0108578411499707,-1.618992318423933,39.972819069888054
2023-09-22,174.67,177.08,174.05,174.79,173.9,56725400,175.914062,0.7394299000000046,-2.0761792915664614,-1.7104297130524386,41.74513200447901
2023-09-25,174.2,176.97,174.15,176.08,175.18,46172700,176.8633483,0.9492863000000114,-2.0007909203364704,-1.768501954509245,44.39708581328746
2023-09-26,174.82,175.2,171.66,171.96,171.08,64588900,172.2726702,-4.590678100000019,-2.2475858896538625,-1.8643187415381686,38.38664795031365
2023-09-27,172.62,173.04,169.05,170.43,169.56,66921800,170.3605456,-1.9121245999999985,-2.5373815392369465,-1.9989313010779242,36.41507972338377
2023-09-28,169.34,172.03,167.62,170.69,169.82,56294400,170.9333923,0.5728467000000137,-2.714772643164025,-2.1420995694951444,37.007171907233115
2023-09-29,172.02,173.07,170.34,171.21,170.34,51814200,171.6319569,0.6985645999999974,-2.781335215834389,-2.2699466987629933,38.24573136126162
2023-10-02,171.22,174.3,170.93,173.75,172.87,52164500,174.0975046,2.465547700000002,-2.5991681691706106,-2.335790992844517,44.0341980654957
2023-10-03,172.26,173.63,170.82,172.4,171.52,49594600,172.611129,-1.4863756000000024,-2.534516857178488,-2.3755361657113117,41.791997678359444
2023-10-04,171.09,174.21,170.97,173.66,172.78,53020300,174.1949851,1.5838560999999913,-2.3544679163621254,-2.3713225158414746,44.62607130605349
2023-10-05,173.79,175.45,172.68,174.91,174.02,48527900,174.9926701,0.7976850000000013,-2.0868572884705543,-2.3144294703672905,47.36407988446652
2023-10-06,173.8,177.99,173.18,177.49,176.59,57224100,177.5602243,2.5675541999999894,-1.647597026863508,-2.181062981666534,52.576262482422564
2023-10-09,176.81,179.05,175.8,178.99,178.08,42390800,178.7956766,1.23545230000002,-1.1650130950988569,-1.9778530043529987,55.344891630896974
2023-10-10,178.1,179.72,177.95,178.39,177.48,43698000,179.2975218,0.5018451999999911,-0.8215070164217195,-1.746583806766743,53.98718979573658
2023-10-11,178.2,179.85,177.6,179.8,178.88,47551100,180.0553655,0.7578436999999951,-0.4305377865017874,-1.483374602713752,56.6768617694859
2023-10-12,180.07,182.34,179.04,180.71,179.79,56743100,181.255107,1.199741500000016,-0.04672385666140144,-1.196044453503282,58.36828325280084
2023-10-13,181.42,181.93,178.14,178.85,177.94,51427100,178.9547336,-2.3003734000000122,0.10614145995617719,-0.9356072708113902,53.749157062283345
2023-10-16,176.75,179.08,176.51,178.72,177.81,52517000,179.4486174,0.4938837999999919,0.2143277740017595,-0.7056202618487603,53.430890938759944
2023-10-17,176.65,178.42,174.8,177.15,176.25,57549400,177.4717187,-1.9768986999999925,0.17140448416279241,-0.5302153126464497,49.61029140548861
2023-10-18,175.58,177.58,175.11,175.84,174.94,54764400,177.0492799,-0.422438800000009,0.03132037407058874,-0.4179081753030421,46.61511640599796
2023-10-19,176.04,177.84,175.19,175.46,174.57,59302900,176.6160412,-0.43323869999997555,-0.10910245148963327,-0.35614703054036034,45.75221820578846
2023-10-20,175.31,175.42,172.64,172.88,172.0,64189300,173.3234087,-3.2926325000000247,-0.4236889677947602,-0.36965541799124035,40.29794948506657
2023-10-23,170.91,174.01,169.93,173.0,172.12,55980100,173.5107018,0.1872931000000051,-0.6557588712498159,-0.42687610864295544,40.652333599778984
2023-10-24,173.05,173.67,171.45,173.44,172.56,43816600,173.4019612,-0.1087406000000044,-0.7950072700109274,-0.5005023409165499,42.01153167330329
2023-10-25,171.88,173.06,170.65,171.1,170.23,57157000,171.9068961,-1.4950650999999766,-1.0817117730857433,-0.6167442273503886,37.13996691230388
2023-10-26,170.37,171.38,165.67,166.89,166.04,70625300,166.8907377,-5.016158400000023,-1.6298510644054716,-0.8193655947614052,30.326435609785776
2023-10-27,166.91,168.96,166.83,168.22,167.36,58499100,169.1564892,2.2657515000000217,-1.9346342577254632,-1.0424193273542168,34.41959863004237
2023-10-30,169.02,171.17,168.87,170.29,169.42,51131000,171.0067027,1.8502134999999953,-1.9862491897256973,-1.231185299828513,40.2982962955784
2023-10-31,169.35,170.9,167.9,170.77,169.9,44846000,170.4852119,-0.5214908000000094,-1.9657623223216092,-1.3781007043271325,41.605474400931435
2023-11-01,171.0,174.23,170.12,173.97,173.08,56934900,173.7280901,3.242878200000007,-1.6720388527335501,-1.4368883340084162,49.537912265358614
2023-11-02,175.52,177.78,175.46,177.57,176.67,77334800,177.770604,4.042513899999989,-1.1356795662729837,-1.3766465804613297,56.66920701750408
2023-11-03,174.24,176.82,173.35,176.65,175.75,79763700,176.5504692,-1.2201347999999825,-0.7759031501996674,-1.2564978944089973,54.547675768018735
2023-11-06,176.38,179.43,176.21,179.23,178.32,63841300,179.3568724,2.806403199999977,-0.2793728737866559,-1.0610728902845292,59.164627948677854
2023-11-07,179.18,182.44,178.97,181.82,180.89,70530000,182.0169279,2.660055500000027,0.3194399966085655,-0.7849703129059104,63.20526382187392
2023-11-08,182.35,183.45,181.59,182.89,181.96,49340300,182.9699581,0.9530302000000006,0.8703111629112641,-0.45391401774247553,64.75678399621935
2023-11-09,182.96,184.12,181.81,182.41,181.48,53763500,182.7462534,-0.2237047000000132,1.2536967073033054,-0.11239187273331935,63.46395521585548
2023-11-10,183.97,186.57,183.53,186.4,185.7,66133400,186.4833881,3.737134700000013,1.8580734533962016,0.28170119249258485,69.00361536747427
2023-11-13,185.82,186.03,184.21,184.8,184.1,43627500,184.9367028,-1.5466853000000071,2.1827780441709876,0.6619165628282654,64.7630784717817
2023-11-14,187.7,188.11,186.3,187.44,186.73,60108400,187.4446611,2.5079582999999843,2.6228995549584226,1.0541131612542969,68.23209380733141
2023-11-15,187.85,189.5,187.78,188.01,187.3,53790500,188.7819107,1.337249600000007,2.9833035926982916,1.439951247543096,68.94301772715929
2023-11-16,189.57,190.96,188.65,189.71,188.99,54412900,190.0649675,1.283056799999997,3.367286202406774,1.8254182385158317,71.02562491147945
2023-11-17,190.25,190.38,188.57,189.69,188.97,50922700,189.6914635,-0.37350399999999695,3.628158204857499,2.1859662317841653,70.9653328532609
2023-11-20,189.89,191.91,189.88,191.45,190.73,46505100,191.9730374,2.281573900000012,3.9315974295142553,2.5350924713301835,73.12718304560335
2023-11-21,191.41,191.52,189.74,190.64,189.92,38134500,190.7521771,-1.2208602999999982,4.059914800062842,2.8400569370767155,70.52458951673286
2023-11-22,191.49,192.93,190.83,191.31,190.59,39617700,191.9699726,1.217795499999994,4.167628810605862,3.105571311782545,71.43033689948786
2023-11-24,190.87,190.9,189.25,189.97,189.25,24048300,190.2044359,-1.7655367000000126,4.097631197092767,3.3039832888445897,66.99617148327579
2023-11-27,189.92,190.67,188.9,189.79,189.07,40552600,190.2554669,0.05103099999999472,3.9817341358264855,3.4395334582409687,66.3998932402161
2023-11-28,189.78,191.08,189.4,190.4,189.68,38415400,190.9936768,0.7382099000000153,3.894216676021557,3.5304701017970865,67.45695220775684
2023-11-29,190.9,192.09,188.97,189.37,188.65,43014200,189.8930174,-1.100659400000012,3.699105085849368,3.564197098607543,63.80674736376967
2023-11-30,189.84,190.32,188.19,189.95,189.23,48794400,189.9776804,0.08466300000000615,3.5503526424284075,3.561428207371716,64.95667697127234
2023-12-01,190.33,191.56,189.23,191.24,190.52,45679300,191.360009,1.382328599999994,3.496254829008251,3.5483935316990234,67.43491097481913
2023-12-04,189.98,190.05,187.45,189.43,188.71,43389500,189.2052041,-2.154804899999988,3.269639677992359,3.4926427609576907,60.92457927526942
2023-12-05,190.21,194.4,190.18,193.42,192.69,66628400,193.9297788,4.724574700000005,3.3731219422620313,3.468738597218559,68.21045342705466
2023-12-06,194.45,194.76,192.11,192.32,191.59,41089700,192.4872798,-1.442498999999998,3.328008366493151,3.4405925510734776,64.63250978006027
2023-12-07,193.63,195.0,193.59,194.27,193.54,47477700,194.8378725,2.350592699999993,3.410292506657214,3.434532542190225,67.85183840954636
2023-12-08,194.2,195.99,193.67,195.71,194.97,53377300,195.9162505,1.0783779999999865,3.5507682004420644,3.457779673840593,70.021926454864
2023-12-11,193.11,193.49,191.42,193.18,192.45,60943700,193.1908242,-2.725426299999981,3.418539547989269,3.4499316486703284,62.09150754508013
2023-12-12,193.08,194.72,191.72,194.71,193.97,52696900,194.6427953,1.4519710999999802,3.3980351673155553,3.439552352399374,64.69554473090136
2023-12-13,195.09,198.0,194.85,197.96,197.21,70404200,198.1845377,3.541742400000004,3.602505693371029,3.4721430205937054,69.48990667620049
2023-12-14,198.02,199.62,196.16,198.11,197.36,66831600,198.1450314,-0.03950629999999933,3.733615014999998,3.524437419474964,69.69446438383218
2023-12-15,197.53,198.4,197.0,197.57,196.82,128256700,198.1412316,-0.003799799999995912,3.7507107511480626,3.5696920858095837,67.92877906901894
2023-12-18,196.09,196.63,194.39,195.89,195.15,55751900,196.0464031,-2.0948285000000055,3.587344609940402,3.5732225906357473,62.613983548583015
2023-12-19,196.16,196.95,195.89,196.94,196.2,40714100,197.4444389,1.3980358000000024,3.502230458168725,3.559024164142343,64.48431119791618
2023-12-20,196.9,197.68,194.83,194.83,194.09,52242800,195.418063,-2.026375900000005,3.2273150348926833,3.4926823382924113,58.184943515494155
2023-12-21,196.1,197.08,193.5,194.68,193.94,46482500,194.8797324,-0.5383305999999948,2.9631811273699498,3.386782096107919,57.75301582445236
2023-12-22,195.18,195.41,192.97,193.6,192.87,37122800,193.8620879,-1.0176444999999887,2.6363163151812614,3.2366889399225878,54.60970422756663
2023-12-26,193.61,193.89,192.83,193.05,192.32,28919300,193.6240786,-0.23800930000001586,2.3063075157150763,3.0506126550810855,53.026880813627194
2023-12-27,192.49,193.5,191.09,193.15,192.42,48087700,193.2813026,-0.3427759999999864,2.0294481142448433,2.846379746913837,53.29196039451441
2023-12-28,194.14,194.66,193.17,193.58,192.85,34049900,194.0175405,0.7362378999999919,1.8237098582297904,2.641845769177028,54.48147077199364
2023-12-29,193.9,194.4,191.73,192.53,191.8,42628800,192.7054782,-1.312062300000008,1.557975214819379,2.425071658305498,51.06184467676817
2024-01-02,187.15,188.44,183.89,185.64,184.94,82488700,185.9752839,-6.730194299999994,0.7823942239443227,2.096536171433263,35.37236594240508
2024-01-03,184.22,185.88,183.43,184.25,183.55,58414500,185.2260008,-0.7492830999999853,0.05494593509411061,1.6882181241654326,33.15880660577713
2024-01-04,182.15,183.09,180.88,181.91,181.22,71983600,182.5878995,-2.6381013000000166,-0.7022850141200649,1.210117496508333,29.780180558308558
2024-01-05,181.99,182.76,180.17,181.18,180.5,62303300,181.6026935,-0.9852060000000051,-1.3457874955372233,0.6989364980992218,28.79448623754618
2024-01-08,182.09,185.6,181.5,185.56,184.86,59144500,185.6039037,4.001210200000003,-1.4852177872967047,0.2621056410200364,41.34010635032595
2024-01-09,183.92,185.15,182.73,185.14,184.44,42841800,185.027163,-0.5767406999999878,-1.6110367590478916,-0.11252283899354917,40.6013873902615
2024-01-10,184.35,186.4,183.92,186.19,185.49,46792900,186.3565147,1.3293516999999895,-1.6074927994905863,-0.4115168310929566,43.327864921149306
2024-01-11,186.54,187.05,183.62,185.59,184.89,49128400,185.2023723,-1.1541423999999836,-1.6342604346010603,-0.6560655517945774,42.13760421610571
2024-01-12,186.06,186.74,185.19,185.92,185.22,40444700,186.2393322,1.0369598999999994,-1.6102833916294799,-0.8469091197615579,43.06402637002853
2024-01-16,182.16,184.26,180.93,183.63,182.94,65603000,183.8504076,-2.3889245999999957,-1.7558252138981345,-1.0286923385888733,38.46198573872219
2024-01-17,181.27,182.93,180.3,182.68,181.99,47317400,182.9439352,-0.9064724000000126,-1.9256277787650617,-1.208079426624111,36.70937444410422
2024-01-18,186.09,189.14,185.83,188.63,187.92,78005800,188.8631079,5.91917269999999,-1.5620756255552237,-1.2788786664103338,51.588580665750335
2024-01-19,189.33,191.95,188.82,191.56,190.84,68741000,191.5528107,2.6897028000000205,-1.025707692122353,-1.2282444715527376,56.955151833676595
2024-01-22,192.3,195.33,192.26,193.89,193.16,60133900,194.276354,2.7235432999999887,-0.40791848282739807,-1.0641792738076699,60.68726905253783
2024-01-23,195.02,195.75,193.83,195.18,194.44,42355600,195.0548595,0.7785054999999943,0.18365902853278726,-0.8146116133395785,62.61966347356261
2024-01-24,195.42,196.38,194.34,194.5,193.76,53631300,194.97436,-0.08049950000000194,0.5908076881051727,-0.5335277530506284,60.9197585947618
2024-01-25,195.22,196.27,193.11,194.17,193.44,54822100,194.3919573,-0.5824026999999887,0.8767411656834838,-0.25147396930380594,60.06755462376648
2024-01-26,194.27,194.76,191.94,192.42,191.69,44594000,192.7613607,-1.6305965999999898,0.9511706291344808,-0.010945049616148589,55.62375492742234
2024-01-29,192.01,192.2,189.58,191.73,191.01,47145600,191.5795076,-1.181853100000012,0.9436020249535488,0.1799643652977909,53.92965928672164
2024-01-30,190.94,191.8,187.47,188.04,187.33,55859400,188.4284249,-3.1510826999999892,0.6325599330744467,0.2704834788531221,45.881805455954066
2024-01-31,187.04,187.1,184.35,184.4,183.7,55467800,184.9838844,-3.4445405000000164,0.09128695586915114,0.23464417425632791,39.60345967502022
2024-02-01,183.99,186.95,183.82,186.86,186.15,64885400,187.4472552,2.463370800000007,-0.13758830497110353,0.16019767841084165,45.07366651194734
2024-02-02,179.86,187.33,179.25,185.85,185.15,102518000,186.4341002,-1.0131550000000118,-0.39590837195456174,0.04897646833776097,43.33813365210407
2024-02-05,188.15,189.25,185.84,187.68,186.97,69668800,187.637979,1.2038788000000125,-0.4478012065204382,-0.050379066633878866,47.29775340206627
2024-02-06,186.86,189.31,186.77,189.3,188.58,43490800,189.602056,1.9640770000000032,-0.3541240688552989,-0.11112806707816289,50.58952890697791
2024-02-07,190.64,191.05,188.61,189.41,188.69,53439000,189.4506251,-0.15143090000000825,-0.2679197693301205,-0.1424864075285544,50.81417732990045
2024-02-08,189.39,189.54,187.35,188.32,187.61,40962000,188.3231163,-1.1275087999999869,-0.2842791384277632,-0.17084495370839617,48.4628565349905
2024-02-09,188.65,189.99,188.0,188.85,188.38,45155200,189.3756581,1.0525418000000002,-0.25157745736828474,-0.1869914544403739,49.68208112047381
2024-02-12,188.42,188.67,186.79,187.15,186.68,41781900,187.5052009,-1.8704572000000041,-0.35870203822062763,-0.22133357119642466,45.928839086319975
2024-02-13,185.77,186.21,183.51,185.04,184.58,56529500,185.1434539,-2.3617470000000083,-0.6068628689372133,-0.2984394307445824,41.71641587153764
2024-02-14,185.32,185.53,182.44,184.15,183.69,54630500,184.04963,-1.0938238999999896,-0.8653722050378008,-0.41182598560322614,40.04794363238733
2024-02-15,183.55,184.49,181.35,183.86,183.4,65434500,183.7947043,-0.25492570000000114,-1.0811801212985017,-0.5456968127422812,39.493659999959974
2024-02-16,183.42,184.85,181.67,182.31,181.85,49701400,182.8960624,-0.8986419000000012,-1.3615859802344232,-0.7088746462407096,36.57953362789036
2024-02-20,181.79,182.43,180.0,181.56,181.1,53665600,181.7288835,-1.1671789000000103,-1.6255895907370927,-0.8922176351399862,35.22513077207286
2024-02-21,181.94,182.89,180.66,182.32,181.86,41529700,182.5261964,0.7973129000000085,-1.7532780081880333,-1.0644297097495956,37.740781668507864
2024-02-22,183.48,184.96,182.46,184.37,183.91,52292200,184.5242118,1.9980153999999857,-1.6698056513967856,-1.1855048980790337,44.052524230068286
2024-02-23,185.01,185.04,182.23,182.52,182.06,45119700,182.5949432,-1.9292686000000003,-1.7329563046070575,-1.2949951793846386,40.10150754843375
2024-02-26,182.24,182.76,180.65,181.16,180.71,40867400,181.524418,-1.0705251999999916,-1.8711745508019249,-1.410231053668096,37.44287043493536
2024-02-27,181.1,183.92,179.56,182.63,182.17,54318900,182.756671,1.2322530000000143,-1.8408763157602834,-1.4963601060865335,41.924676988149265
2024-02-28,182.51,183.12,180.13,181.42,180.96,48953900,181.456496,-1.3001750000000243,-1.8926839513742664,-1.5756248751440802,39.421117340615325
2024-02-29,181.27,182.57,179.53,180.75,180.3,136682600,181.1411101,-0.31538589999999544,-1.9651522248453261,-1.6535303450843295,38.065630333024856
2024-03-01,179.55,180.53,177.38,179.66,179.21,73488000,179.6108912,-1.5302188999999942,-2.0864860319825596,-1.7401214824639757,35.90275924633872
2024-03-04,176.15,176.9,173.79,175.1,174.66,81510100,175.4625385,-4.148352700000004,-2.5215311967540686,-1.8964034253219944,28.58525868867318
2024-03-05,170.76,172.04,169.62,170.12,169.69,95132400,171.188091,-4.274447500000008,-3.2309081070821435,-2.163304361674024,23.058041427396006
2024-03-06,171.06,171.24,168.68,169.12,168.7,68587700,169.6422871,-1.5458038999999815,-3.82964035184537,-2.4965715597082934,22.132593356369554
2024-03-07,169.15,170.73,168.49,169.0,168.58,71765100,169.9179407,0.2756535999999983,-4.264662590883859,-2.850189765943407,22.01838940852052
2024-03-08,169.0,173.7,168.94,170.73,170.3,76114600,171.8451671,1.927226399999995,-4.418886138952388,-3.163929040545203,27.80230177865785
2024-03-11,172.94,174.38,172.05,172.75,172.32,60139500,173.1336228,1.2884557000000143,-4.328219276169023,-3.3967870876699675,33.96140235220673
2024-03-12,173.15,174.03,171.01,173.23,172.8,59825400,172.9086237,-0.22499910000001933,-4.169568950328227,-3.5513434602016196,35.37227356838598
2024-03-13,172.77,173.19,170.76,171.13,170.7,52488700,171.344671,-1.5639526999999873,-4.165275174238417,-3.674129803008979,32.13736143490806
2024-03-14,172.91,174.31,172.05,173.0,172.57,72913500,173.4108134,2.0661423999999897,-3.96526979212544,-3.7323578008322715,37.609128035429144
2024-03-15,171.17,172.62,170.29,172.62,172.19,121664700,172.7896305,-0.621182900000008,-3.793695549249179,-3.744625350515653,36.95701868761847
2024-03-18,175.57,177.71,173.52,173.72,173.28,75604200,174.268265,1.4786345000000267,-3.528288999425939,-3.7013580802977106,40.189940261649525
2024-03-19,174.34,176.61,173.03,176.08,175.64,55215200,175.9244017,1.6561366999999905,-3.0918788649555893,-3.5794622372292864,46.52581525297175
2024-03-20,175.72,178.67,175.09,178.67,178.22,53423100,178.5678977,2.643495999999999,-2.5081173195448514,-3.3651932536923996,52.47584591184397
2024-03-21,177.05,177.49,170.84,171.37,170.94,106181300,171.1589263,-7.408971400000013,-2.604507934171238,-3.2130561897881678,39.227231301884316
2024-03-22,171.76,173.05,170.06,172.28,171.85,71106600,172.4582805,1.2993542000000105,-2.5777540517939315,-3.085995762189321,41.21949822039082
2024-03-25,170.57,171.94,169.45,170.85,170.42,54288300,171.4074944,-1.0507861000000105,-2.6414909923610708,-2.9970948082236712,39.05293432921748
2024-03-26,170.0,171.42,169.58,169.71,169.28,57388400,170.7078216,-0.6996728000000019,-2.75226505129703,-2.948128856838343,37.366740434214485
2024-03-27,170.41,173.6,170.11,173.31,172.88,60273300,173.6102255,2.9024039000000244,-2.520509512841784,-2.862604988039031,45.386094824535526
2024-03-28,171.75,172.23,170.51,171.48,171.05,65672700,171.7444845,-1.865741000000014,-2.456193811626491,-2.781322752756523,42.41326934144541
2024-04-01,171.19,171.25,169.48,170.03,169.6,46240500,170.2754109,-1.4690736000000015,-2.493482720228428,-2.723754746250904,40.16819605219456
2024-04-02,169.08,169.34,168.23,168.84,168.42,49329500,169.3037426,-0.9716683000000046,-2.589210694543567,-2.6968459359094368,38.372975184908256
2024-04-03,168.79,170.68,168.58,169.65,169.22,47691700,170.3891136,1.0853710000000092,-2.5700891850236474,-2.671494585732279,40.32789809561217
2024-04-04,170.29,171.92,168.82,168.82,168.4,53704400,169.5596886,-0.8294250000000147,-2.5920300059408135,-2.655601669773986,38.9639459789977
2024-04-05,169.59,170.39,168.95,169.58,169.15,42055200,170.0280684,0.4683798000000081,-2.5190545236856963,-2.628292240556328,40.93388212083629
2024-04-08,169.03,169.2,168.24,168.45,168.03,37425500,168.891569,-1.136499399999991,-2.523315276634719,-2.607296847772006,38.92240586247281
2024-04-09,168.7,170.08,168.35,169.67,169.24,42451200,170.0766256,1.1850565999999958,-2.400575806419454,-2.565952639501496,42.22343792798483
2024-04-10,168.8,169.09,167.11,167.78,167.36,49709300,168.0028499,-2.073775699999999,-2.4278246453514214,-2.538327040671481,38.73111439048125
2024-04-11,168.34,175.46,168.16,175.04,174.6,91070300,175.0447908,7.041940899999986,-1.8423606343112056,-2.3991337593994264,54.35029788856039
2024-04-12,174.26,178.36,174.21,176.55,176.11,101593300,177.0861252,2.041334400000011,-1.2422123563245862,-2.1677494787844585,56.816137582854836
2024-04-15,175.36,176.63,172.5,172.69,172.26,73531800,173.0219695,-4.064155699999986,-1.0657746757786413,-1.9473545181832952,49.46108810534876
2024-04-16,171.75,173.76,168.27,169.38,168.96,73711200,169.7660175,-3.2559520000000077,-1.1794400294731133,-1.7937716204412588,44.179548534661315
2024-04-17,169.61,170.65,168.0,168.0,167.58,50901200,168.8192611,-0.9467563999999982,-1.3651386395816303,-1.7080450242693332,42.15831767743946
2024-04-18,168.03,168.64,166.55,167.04,166.62,43122900,167.6207114,-1.198549700000001,-1.5716530647141553,-1.680766632358298,40.76124525653935
2024-04-19,166.21,166.4,164.08,165.0,164.59,67772100,165.2914182,-2.329293199999995,-1.8782765822429042,-1.7202686223352193,37.887949281412254
2024-04-22,165.52,167.26,164.77,165.84,165.42,48116400,166.4741542,1.1827359999999771,-2.0300952745261895,-1.7822339527734132,39.770623143568564
2024-04-23,165.35,167.05,164.92,166.9,166.48,49537800,167.2367672,0.762613000000016,-2.0413481499671775,-1.834056792212166,42.15342609513236
2024-04-24,166.54,169.3,166.21,169.02,168.6,48251800,169.2588865,2.0221192999999857,-1.857784469472648,-1.8388023276642627,46.69553966815593
2024-04-25,169.53,170.61,168.15,169.89,169.46,50558300,169.8490069,0.5901204000000178,-1.6233937286923492,-1.7957206078698802,48.48324892385249
2024-04-26,169.88,171.34,169.18,169.3,168.88,44838400,169.9512975,0.10229060000000345,-1.4683195730531509,-1.7302404009065344,47.32411587275416
2024-04-29,173.37,176.03,173.1,173.5,173.06,68169400,174.2341872,4.282889699999998,-0.995047005836625,-1.5832017218925527,55.483296278629076
2024-04-30,173.33,174.99,170.0,170.33,169.9,65934800,170.6514177,-3.582769500000012,-0.8657873362984674,-1.439718844773736,49.279016307351355
2024-05-01,169.58,172.71,169.11,169.3,168.88,50383100,170.4562405,-0.19517719999998917,-0.8368142352495056,-1.31913792286889,47.42341527414901
2024-05-02,172.51,173.42,170.89,173.03,172.6,94214900,172.869387,2.413146499999982,-0.5070283100943698,-1.156716000313986,54.15572347658747
2024-05-03,186.65,187.0,182.66,183.38,182.92,163224100,182.6482962,9.778909200000015,0.5827701020368181,-0.8088187798438252,66.84288681179072
2024-05-06,182.35,184.2,180.42,181.71,181.25,78569700,181.6483017,-0.9999945000000139,1.2967401388685005,-0.3877069961013601,63.77600174259193
2024-05-07,183.45,184.9,181.32,182.4,181.94,77305800,182.4067398,0.7584381000000064,1.89638344249596,0.06911109161810391,64.5007362694793
2024-05-08,182.85,183.07,181.45,182.74,182.28,45057100,182.6914382,0.28469839999999635,2.371700749412156,0.5296290231769144,64.87366846109472
2024-05-09,182.56,184.66,182.11,184.57,184.11,48983000,184.8282508,2.136812600000013,2.863055326062579,0.9963142837540473,66.88984517855597
2024-05-10,184.9,185.09,182.13,183.05,182.84,50759500,183.0570983,-1.7711524999999995,3.094138765591424,1.4158791801215227,63.62329640250373
2024-05-13,185.44,187.1,184.62,186.28,186.06,72044800,186.5837409,3.5266426000000024,3.4975900214548687,1.8322213483881922,67.27997054255522
2024-05-14,187.51,188.3,186.29,187.43,187.21,52393600,187.592928,1.0091870999999912,3.865563626231534,2.2388898039568605,68.49428794760851
2024-05-15,187.91,190.65,187.37,189.72,189.5,70400000,190.0618313,2.468903299999994,4.292488090073903,2.649609461180269,70.81687823945788
2024-05-16,190.47,191.1,189.66,189.84,189.62,52845200,190.3017736,0.2399422999999956,4.587628475248664,3.037213263993948,70.93778274882493
2024-05-17,189.51,190.81,189.18,189.87,189.65,41282900,190.4980817,0.1963081000000102,4.768976315767418,3.3835658743486423,70.97016298718653
2024-05-20,189.33,191.92,189.01,191.04,190.82,44361300,191.6153815,1.117299800000012,4.950043982090989,3.696861495897112,72.26789044598439
